Name,Profile URL,Keywords Found
"Meijerink, Paula",https://engineering.osu.edu/people/meijerink.1,technology
"Merfeld, Dan",https://engineering.osu.edu/people/merfeld.6,technology
"Metzler, Sandra",https://engineering.osu.edu/people/metzler.136,technology
"Meyer, Justin",https://engineering.osu.edu/people/meyer.1301,technology
"Mhatre, Anand",https://engineering.osu.edu/people/mhatre.16,technology
"Michel, Frederick",https://engineering.osu.edu/people/michel.36,technology
"Midlam-Mohler, Shawn",https://engineering.osu.edu/people/midlam-mohler.1,"technology, software"
"Miller, Harvey",https://engineering.osu.edu/people/miller.81,technology
"Mills, Michael",https://engineering.osu.edu/people/mills.108,technology
"Mirfenderesgi, Golnazalsadat",https://engineering.osu.edu/people/mirfenderesgi.1,technology
"Mirzaei, Golrokh",https://engineering.osu.edu/people/mirzaei.4,"technology, machine learning"
"Mishalani, Rabi",https://engineering.osu.edu/people/mishalani.1,technology
"Missik, Justine",https://engineering.osu.edu/people/missik.2,technology
"Mixon, Dustin",https://engineering.osu.edu/people/mixon.23,technology
"Mobley, Carroll",https://engineering.osu.edu/people/mobley.1,technology
"Mokashi, Prasad",https://engineering.osu.edu/people/mokashi.1,technology
"Moody, Ben",https://engineering.osu.edu/people/moody.250,technology
"Moore, Aimee",https://engineering.osu.edu/people/moore.544,technology
"Moore, Charles",https://engineering.osu.edu/people/moore.2,technology
"Moran, Michael",https://engineering.osu.edu/people/moran.4,technology
"Moreno, Martin",https://engineering.osu.edu/people/moreno.244,"technology, computing, programming"
"Morey, Dane",https://engineering.osu.edu/people/morey.38,technology
"Morris, Jeremy",https://engineering.osu.edu/people/morris.343,"technology, software"
"Morris, Patricia",https://engineering.osu.edu/people/morris.692,technology
"Morrison, Shannon",https://engineering.osu.edu/people/morrison.413,technology
"Motoyama, Yasuyuki",https://engineering.osu.edu/people/motoyama.1,technology
"Musah, Tawfiq",https://engineering.osu.edu/people/musah.3,"technology, computing"
"Myers, Roberto",https://engineering.osu.edu/people/myers.1079,technology
"Naghizadeh, Parinaz",https://engineering.osu.edu/people/naghizadeh.1,"technology, computing"
"Nahar, Niru",https://engineering.osu.edu/people/nahar.2,technology
"Nahleh, Mohamad",https://engineering.osu.edu/people/nahleh.1,technology
"Nandi, Arnab",https://engineering.osu.edu/people/nandi.9,technology
"Nassiri, Ali",https://engineering.osu.edu/people/nassiri.3,technology
"Newman, Edward",https://engineering.osu.edu/people/newman.8,technology
"Newton, Elizabeth",https://engineering.osu.edu/people/newton.387,technology
"Niezgoda, Steve",https://engineering.osu.edu/people/niezgoda.6,"technology, data science, software"
"Ning, Xia",https://engineering.osu.edu/people/ning.104,"technology, machine learning"
"Nocera, Tanya",https://engineering.osu.edu/people/nocera.15,technology
"Noll, Scott",https://engineering.osu.edu/people/noll.34,technology
"Nowak, Marta",https://engineering.osu.edu/people/nowak.80,technology
"Oetzel, Alexandra",https://engineering.osu.edu/people/oetzel.7,technology
"Ogden, William",https://engineering.osu.edu/people/ogden.2,technology
"Ogle, Dave",https://engineering.osu.edu/people/ogle.87,technology
"Ortiz-Rosario, Alexis",https://engineering.osu.edu/people/ortiz-rosario.1,"technology, programming"
"Owens, Tracy",https://engineering.osu.edu/people/owens.1337,technology
"Ozkan, Umit",https://engineering.osu.edu/people/ozkan.1,technology
"Painter, Nickalaus",https://engineering.osu.edu/people/painter.167,technology
"Paluch, Frank",https://engineering.osu.edu/people/paluch.12,technology
"Panda, Dhabaleswar",https://engineering.osu.edu/people/panda.2,"technology, computing, data science, machine learning, software, programming"
"Panton, Boyd",https://engineering.osu.edu/people/panton.7,technology
"Paparrizos, John",https://engineering.osu.edu/people/paparrizos.1,"technology, data science, machine learning"
"Paranjape, Harshad",https://engineering.osu.edu/people/paranjape.2,technology
"Park, Taejoon",https://engineering.osu.edu/people/park.2417,"technology, machine learning"
"Parris, Kadri",https://engineering.osu.edu/people/parris.19,technology
"Parscher, Justin",https://engineering.osu.edu/people/parscher.1,technology
"Parthasarathy, Srinivasan",https://engineering.osu.edu/people/parthasarathy.2,technology
"Passino, Kevin",https://engineering.osu.edu/people/passino.1,"technology, computing, machine learning, software"
"Pathak, Prabhakar",https://engineering.osu.edu/people/pathak.2,technology
"Patterson, Emily",https://engineering.osu.edu/people/patterson.150,technology
"Patton, Jennifer",https://engineering.osu.edu/people/patton.220,technology
"Paulson, Joel",https://engineering.osu.edu/people/paulson.82,"technology, machine learning"
"Pelan, Renee",https://engineering.osu.edu/people/pelan.5,technology
"Pendleton-Jullian, Ann",https://engineering.osu.edu/people/pendleton-jullian.1,technology
"Perrault, Andrew",https://engineering.osu.edu/people/perrault.17,"technology, machine learning"
"Phelps, Lawrence",https://engineering.osu.edu/people/phelps.251,technology
"Phillips, David",https://engineering.osu.edu/people/phillips.176,technology
"Phillips, Drew",https://engineering.osu.edu/people/phillips.1166,"technology, software, programming"
"Pichkar, Zina",https://engineering.osu.edu/people/pichkar.3,technology
"Posner, Marc",https://engineering.osu.edu/people/posner.1,technology
"Potter, Lee",https://engineering.osu.edu/people/potter.36,"technology, machine learning"
"Pourboghrat, Farhang",https://engineering.osu.edu/people/pourboghrat.2,technology
"Powell, Heather",https://engineering.osu.edu/people/powell.299,technology
"Prakash, Shaurya",https://engineering.osu.edu/people/prakash.31,technology
"Price, Cody",https://engineering.osu.edu/people/price.644,technology
"Pruchnicki, Shawn",https://engineering.osu.edu/people/pruchnicki.4,technology
"Pulcherio, Mariana",https://engineering.osu.edu/people/pulcherio.1,technology
"Puskas, Judit",https://engineering.osu.edu/people/puskas.19,technology
"Qin, Feng",https://engineering.osu.edu/people/qin.34,technology
"Qin, Rongjun",https://engineering.osu.edu/people/qin.324,"technology, machine learning"
"Rader, Amber",https://engineering.osu.edu/people/rader.51,technology
"Rafailidis, Georg",https://engineering.osu.edu/people/rafailidis.1,technology
"Rahman, Shukufe",https://engineering.osu.edu/people/rahman.361,technology
"Rajan, Siddharth",https://engineering.osu.edu/people/rajan.21,technology
"Ramgopal, Thodla",https://engineering.osu.edu/people/ramgopal.1,technology
"Ramirez, Antonio",https://engineering.osu.edu/people/ramirez.49,technology
"Ramnath, Rajiv",https://engineering.osu.edu/people/ramnath.6,"technology, computing, data science, software"
"Rapp, Robert",https://engineering.osu.edu/people/rapp.4,technology
"Ratcliff, Christopher",https://engineering.osu.edu/people/ratcliff.21,technology
"Rathman, Jim",https://engineering.osu.edu/people/rathman.1,"technology, machine learning"
"Rayo, Mike",https://engineering.osu.edu/people/rayo.3,technology
"Reano, Ronald",https://engineering.osu.edu/people/reano.1,"technology, computing"
"Redmill, Keith",https://engineering.osu.edu/people/redmill.1,technology
"Reece, Jason",https://engineering.osu.edu/people/reece.35,"technology, programming"
"Reilly, Katelyn Swindle",https://engineering.osu.edu/people/reilly.198,technology
"Reilly, Matthew",https://engineering.osu.edu/people/reilly.196,technology
"Rich, Joseph",https://engineering.osu.edu/people/rich.2,technology
"Rincon, Juan Pablo",https://engineering.osu.edu/people/rincon.19,technology
"Ringel, Steven",https://engineering.osu.edu/people/ringel.5,technology
"Ritchie, Brian",https://engineering.osu.edu/people/ritchie.11,technology
"Rizzoni, Giorgio",https://engineering.osu.edu/people/rizzoni.1,technology
"Roberts, Cynthia",https://engineering.osu.edu/people/roberts.8,technology
"Roblin, Patrick",https://engineering.osu.edu/people/roblin.1,"technology, computing, software, programming"
"Rodriguez, Ciro",https://engineering.osu.edu/people/rodriguez.44,technology
"Rogers, Thom",https://engineering.osu.edu/people/rogers.1097,technology
"Roman, Nicoleta",https://engineering.osu.edu/people/roman.45,technology
"Ross, Monique",https://engineering.osu.edu/people/ross.1982,"technology, computing, software"
"Rossi, Alfred",https://engineering.osu.edu/people/rossi.49,technology
"Roth, Curtis",https://engineering.osu.edu/people/roth.393,technology
"Roundtree, Rena",https://engineering.osu.edu/people/roundtree.262,technology
"Rountev, Atanas",https://engineering.osu.edu/people/rountev.1,technology
"Ruegsegger, Mark",https://engineering.osu.edu/people/ruegsegger.1,technology
"Ryslik, Gregory",https://engineering.osu.edu/people/ryslik.1,technology
"Salmani-Rezaie, Salva",https://engineering.osu.edu/people/salmani-rezaie.1,technology
"Sangoro, Joshua",https://engineering.osu.edu/people/sangoro.1,technology
"Santana Palacios, Manuel",https://engineering.osu.edu/people/santanapalacios.1,technology
"Sawyer, Audrey",https://engineering.osu.edu/people/sawyer.143,technology
"Sayre, Jay",https://engineering.osu.edu/people/sayre.17,technology
"Schafer, Ashley",https://engineering.osu.edu/people/schafer.111,technology
"Schneider, Todd",https://engineering.osu.edu/people/schneider.697,technology
"Schniter, Philip",https://engineering.osu.edu/people/schniter.1,"technology, machine learning"
"Schrock, John",https://engineering.osu.edu/people/schrock.28,technology
"Schwartz, Franklin",https://engineering.osu.edu/people/schwartz.11,technology
"Scott, James",https://engineering.osu.edu/people/scott.14,technology
"Scott, Mark",https://engineering.osu.edu/people/scott.95,technology
"Seetharaman, Satyanarayana",https://engineering.osu.edu/people/seetharaman.11,technology
"Seidt, Jeremy",https://engineering.osu.edu/people/seidt.2,technology
"Selamet, Ahmet",https://engineering.osu.edu/people/selamet.1,technology
"Serrani, Andrea",https://engineering.osu.edu/people/serrani.1,technology
"Serrano, Alex",https://engineering.osu.edu/people/serrano.980,technology
"Sertel, Kubilay",https://engineering.osu.edu/people/sertel.1,"technology, computing"
"Sezen, Halil",https://engineering.osu.edu/people/sezen.1,technology
"Shafieezadeh, Abdollah",https://engineering.osu.edu/people/shafieezadeh.1,technology
"Shah, Jami",https://engineering.osu.edu/people/shah.493,"technology, computing, data science, machine learning, software"
"Shak, Gregory",https://engineering.osu.edu/people/shak.3,technology
"Shanker, Balasubramaniam",https://engineering.osu.edu/people/shanker.32,technology
"Shannon, Greg",https://engineering.osu.edu/people/shannon.345,technology
"Shapiro, Alexander",https://engineering.osu.edu/people/shapiro.255,technology
"Shareef, Naeem",https://engineering.osu.edu/people/shareef.1,technology
"Sharkey, Scott",https://engineering.osu.edu/people/sharkey.30,technology
"Shen, Han-Wei",https://engineering.osu.edu/people/shen.94,"technology, computing, data science, machine learning"
"Shermadou, Amena",https://engineering.osu.edu/people/shermadou.3,technology
"Shroff, Ness",https://engineering.osu.edu/people/shroff.11,"technology, computing, machine learning"
"Sinha, Vaibhav",https://engineering.osu.edu/people/sinha.181,technology
"Sioshansi, Ramteen",https://engineering.osu.edu/people/sioshansi.1,technology
"Siston, Robert",https://engineering.osu.edu/people/siston.1,technology
"Sivilotti, Paul",https://engineering.osu.edu/people/sivilotti.1,technology
"Skardal, Aleksander",https://engineering.osu.edu/people/skardal.1,technology
"Slavinski, Jack",https://engineering.osu.edu/people/slavinski.4,technology
"Smidts, Carol",https://engineering.osu.edu/people/smidts.1,technology
"Smith, Madison",https://engineering.osu.edu/people/smith.15722,"technology, programming"
"Soghrati, Soheil",https://engineering.osu.edu/people/soghrati.1,technology
"Solinger, Melissa",https://engineering.osu.edu/people/solinger.6,technology
"Sommerich, Carolyn",https://engineering.osu.edu/people/sommerich.1,technology
"Song, Jonathan",https://engineering.osu.edu/people/song.1069,technology
"Soni, Brijesh",https://engineering.osu.edu/people/soni.152,technology
"Soto-Caban, Sandra",https://engineering.osu.edu/people/soto-caban.1,technology
"Soundarajan, Neelam",https://engineering.osu.edu/people/soundarajan.1,"technology, software, programming"
"Sridhar, Narasi",https://engineering.osu.edu/people/sridhar.13,technology
"Srinivasan, Manoj",https://engineering.osu.edu/people/srinivasan.88,technology
"Stagge, Jim",https://engineering.osu.edu/people/stagge.11,technology
"Steiner, Halina",https://engineering.osu.edu/people/steiner.298,technology
"Stewart, Calvin",https://engineering.osu.edu/people/stewart.2264,"technology, machine learning"
"Stewart, Christopher",https://engineering.osu.edu/people/stewart.962,"technology, computing, data science"
"Stiner-Jones, LaTonia",https://engineering.osu.edu/people/stiner-jones.1,technology
"Stockar, Stephanie",https://engineering.osu.edu/people/stockar.1,"technology, machine learning"
"Stringer, Blake",https://engineering.osu.edu/people/stringer.97,technology
"Strzempkowski, Brian",https://engineering.osu.edu/people/strzempkowski.1,technology
"Su, Haijun",https://engineering.osu.edu/people/su.298,"technology, software"
"Su, Yu",https://engineering.osu.edu/people/su.809,technology
"Subramoni, Hari",https://engineering.osu.edu/people/subramoni.1,"technology, computing, machine learning, programming"
"Sullivan, Matthew",https://engineering.osu.edu/people/sullivan.948,technology
"Sullivan, Melissa",https://engineering.osu.edu/people/sullivan.1420,technology
"Sumption, Michael",https://engineering.osu.edu/people/sumption.3,technology
"Susner, Mike",https://engineering.osu.edu/people/susner.1,technology
"Sutradhar, Alok",https://engineering.osu.edu/people/sutradhar.1,technology
"Sutton, Jeffrey",https://engineering.osu.edu/people/sutton.235,technology
"Sutton, Parker",https://engineering.osu.edu/people/sutton.426,technology
"Sykes, Robert",https://engineering.osu.edu/people/sykes.1,technology
"Tahmina, Qudsia",https://engineering.osu.edu/people/tahmina.1,technology
"Talbot, David",https://engineering.osu.edu/people/talbot.11,technology
"Tawfik, Eslam Yahya",https://engineering.osu.edu/people/tawfik.10,"technology, machine learning"
"Taylor, Christopher",https://engineering.osu.edu/people/taylor.2770,technology
"Taylor, Lauren",https://engineering.osu.edu/people/taylor.4676,technology
"Teixeira, Fernando",https://engineering.osu.edu/people/teixeira.5,technology
"Teodorescu, Radu",https://engineering.osu.edu/people/teodorescu.1,"technology, computing"
"Thomas, Jessica",https://engineering.osu.edu/people/thomas.1625,technology
"Tibbs, Samuel",https://engineering.osu.edu/people/tibbs.28,technology
"Tichgelaar, James",https://engineering.osu.edu/people/tichgelaar.1,technology
"Tomasko, David",https://engineering.osu.edu/people/tomasko.1,technology
"Toney, James",https://engineering.osu.edu/people/toney.35,"technology, software, programming"
"Tong, Andrew",https://engineering.osu.edu/people/tong.48,technology
"Toombs, Brian",https://engineering.osu.edu/people/toombs.2,technology
"Toth, Charles",https://engineering.osu.edu/people/toth.2,technology
"Trott, Karla",https://engineering.osu.edu/people/trott.16,technology
"Tullos, William",https://engineering.osu.edu/people/tullos.9,technology
"Turk, Stephen",https://engineering.osu.edu/people/turk.1,technology
"Umar, Ahmad Mohammad U",https://engineering.osu.edu/people/umar.20,technology
"Usher, Kareem",https://engineering.osu.edu/people/usher.21,"technology, software"
"Van Maasakkers, Tijs",https://engineering.osu.edu/people/vanmaasakkers.1,technology
"Vandergriff, Kt",https://engineering.osu.edu/people/vandergriff.18,"technology, machine learning"
"Varghese, Juliet",https://engineering.osu.edu/people/varghese.33,technology
"Vasques, Richard",https://engineering.osu.edu/people/vasques.4,technology
"Vecchione, Sarah",https://engineering.osu.edu/people/vecchione.8,technology
"Veeraraghavan, Rengasayee",https://engineering.osu.edu/people/veeraraghavan.12,technology
"Vernier, Stanley",https://engineering.osu.edu/people/vernier.13,technology
"Viccellio, Katy",https://engineering.osu.edu/people/viccellio.1,technology
"Vickroy, Jim",https://engineering.osu.edu/people/vickroy.1,technology
"Villarroel, Wladimiro",https://engineering.osu.edu/people/villarroel.1,technology
"Vines, Chante",https://engineering.osu.edu/people/vines.24,technology
"Viswanathan, Gopal",https://engineering.osu.edu/people/viswanathan.11,technology
"Vlcek, Ron",https://engineering.osu.edu/people/vlcek.10,technology
"Vogeler, Kai",https://engineering.osu.edu/people/vogeler.6,technology
"Volakis, John",https://engineering.osu.edu/people/volakis.1,technology
"Vu, Vince",https://engineering.osu.edu/people/vu.104,technology
"Wahlin, Leah",https://engineering.osu.edu/people/wahlin.1,technology
"Walter, Benjamin",https://engineering.osu.edu/people/walter.367,technology
"Wang, Dean",https://engineering.osu.edu/people/wang.12239,technology
"Wang, Deliang",https://engineering.osu.edu/people/wang.77,"technology, computing"
"Wang, Jin",https://engineering.osu.edu/people/wang.1248,technology
"Wang, Lei",https://engineering.osu.edu/people/wang.1115,technology
"Wang, Xiaoguang",https://engineering.osu.edu/people/wang.12206,technology
"Wang, Xiaorui",https://engineering.osu.edu/people/wang.3596,technology
"Wang, Yang",https://engineering.osu.edu/people/wang.7564,technology
"Wang, Yunzhi",https://engineering.osu.edu/people/wang.363,"technology, software"
"Ward, Marcy",https://engineering.osu.edu/people/ward.1865,technology
"Ware, Kym",https://engineering.osu.edu/people/ware.317,technology
"Watkins, Davita",https://engineering.osu.edu/people/watkins.891,technology
"Way, Douglas",https://engineering.osu.edu/people/way.1,technology
"Weaver, Bryan",https://engineering.osu.edu/people/weaver.877,technology
"Weavers, Linda",https://engineering.osu.edu/people/weavers.1,technology
"Webb, Nathan",https://engineering.osu.edu/people/webb.356,technology
"Weinberg, Seth",https://engineering.osu.edu/people/weinberg.147,technology
"Weislogel, Stacy",https://engineering.osu.edu/people/weislogel.1,technology
"Wenger, Rafe",https://engineering.osu.edu/people/wenger.4,technology
"White, Marvin",https://engineering.osu.edu/people/white.1829,technology
"Whitfield, Clifford",https://engineering.osu.edu/people/whitfield.22,technology
"Wiksell, Parker",https://engineering.osu.edu/people/wiksell.1,technology
"Wilber, Ryan",https://engineering.osu.edu/people/wilber.30,technology
"Wilcox, John",https://engineering.osu.edu/people/wilcox.338,technology
"Williams, David",https://engineering.osu.edu/people/williams.4219,technology
"Williams, Dustin",https://engineering.osu.edu/people/williams.7923,technology
"Williamson, Donald",https://engineering.osu.edu/people/williamson.413,technology
"Windl, Wolfgang",https://engineering.osu.edu/people/windl.1,"technology, machine learning"
"Winston, Ryan",https://engineering.osu.edu/people/winston.201,technology
"Winter, Jessica",https://engineering.osu.edu/people/winter.63,technology
"Wisniewski, Dan",https://engineering.osu.edu/people/wisniewski.28,technology
"Wolff, Sarah",https://engineering.osu.edu/people/wolff.357,technology
"Wood, David",https://engineering.osu.edu/people/wood.750,technology
"Woods, Dauntrica",https://engineering.osu.edu/people/woods.1003,technology
"Xia, Cathy",https://engineering.osu.edu/people/xia.52,"technology, computing"
"Yagemann, Carter",https://engineering.osu.edu/people/yagemann.1,"technology, machine learning, software"
"Yang, Haibo",https://engineering.osu.edu/people/yang.5952,technology
"Yang, Shang-Tian",https://engineering.osu.edu/people/yang.15,technology
"Yardim, Caglar",https://engineering.osu.edu/people/yardim.7,technology
"Yener, Aylin",https://engineering.osu.edu/people/yener.5,"technology, computing, machine learning"
"Yi, Allen",https://engineering.osu.edu/people/yi.71,technology
"Yilmaz, Alper",https://engineering.osu.edu/people/yilmaz.15,"technology, machine learning, software"
"Yu, Xian",https://engineering.osu.edu/people/yu.3610,"technology, programming"
"Zaccai, Diego",https://engineering.osu.edu/people/zaccai.1,technology
"Zakzok, Eblal",https://engineering.osu.edu/people/zakzok.3,technology
"Zhai, Shang",https://engineering.osu.edu/people/zhai.218,technology
"Zhang, Julia",https://engineering.osu.edu/people/zhang.564,technology
"Zhang, Mi",https://engineering.osu.edu/people/zhang.13664,"technology, computing, machine learning"
"Zhang, Ping",https://engineering.osu.edu/people/zhang.10631,"technology, machine learning"
"Zhang, Wei",https://engineering.osu.edu/people/zhang.3978,technology
"Zhang, Xiaodong",https://engineering.osu.edu/people/zhang.574,"technology, computing"
"Zhang, Xinmiao",https://engineering.osu.edu/people/zhang.8952,"technology, machine learning"
"Zhang, Xueru",https://engineering.osu.edu/people/zhang.12807,"technology, machine learning"
"Zhao, Hongping",https://engineering.osu.edu/people/zhao.2592,technology
"Zhao, Yi",https://engineering.osu.edu/people/zhao.178,technology
"Zhou, Chennan",https://engineering.osu.edu/people/zhou.2029,technology
"Zhou, Lufang",https://engineering.osu.edu/people/zhou.4212,technology
"Zhu, Ting",https://engineering.osu.edu/people/zhu.3445,"technology, computing, machine learning"
"Zhu, Zhihui",https://engineering.osu.edu/people/zhu.3440,"technology, data science, machine learning"
"Zhuang, Mei",https://engineering.osu.edu/people/zhuang.15,technology
"Zia, Saideh",https://engineering.osu.edu/people/zia.23,"technology, computing"
"Zweben, Naomi",https://engineering.osu.edu/people/zweben.2,technology
